method,task_id,category,success,goal_achieved,invalid_tool_calls,unsafe_changes,collateral_changes,verifier_rejections,llm_calls,tool_calls,token_proxy,missing_schema_errors,unsupported_argument_errors,precondition_errors,postcondition_errors
ReAct + retry,cancel_order-005,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-006,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-007,cancel_order,0,1,1,1,1,0,4,4,1730,0,0,1,0
ReAct + retry,cancel_order-008,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-009,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-010,cancel_order,0,0,0,0,1,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-011,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-012,cancel_order,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,cancel_order-013,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-014,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-015,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-016,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-017,cancel_order,0,1,3,2,0,0,4,4,1730,0,0,3,0
ReAct + retry,cancel_order-018,cancel_order,0,1,2,1,0,0,2,2,635,0,0,2,0
ReAct + retry,cancel_order-019,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-020,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-021,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-022,cancel_order,0,0,2,1,1,0,3,3,1125,1,0,1,0
ReAct + retry,cancel_order-023,cancel_order,0,1,2,2,0,0,3,3,1125,0,0,2,0
ReAct + retry,cancel_order-024,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-025,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-026,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-027,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-028,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-029,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-030,cancel_order,0,1,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,cancel_order-031,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-032,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-033,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-034,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-035,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-036,cancel_order,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,cancel_order-037,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-038,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-039,cancel_order,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,cancel_order-040,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-041,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-042,cancel_order,0,1,1,1,1,0,4,4,1730,0,0,1,0
ReAct + retry,cancel_order-043,cancel_order,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,cancel_order-044,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-045,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-046,cancel_order,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + retry,cancel_order-047,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-048,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-049,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-050,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-051,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-052,cancel_order,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + retry,cancel_order-053,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-054,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-055,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-056,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-057,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-058,cancel_order,0,1,2,1,0,0,3,3,1125,0,0,2,0
ReAct + retry,cancel_order-059,cancel_order,0,1,2,1,1,0,5,5,2450,0,0,2,0
ReAct + retry,cancel_order-060,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-061,cancel_order,0,0,2,1,1,0,4,4,1730,1,0,1,0
ReAct + retry,cancel_order-062,cancel_order,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-063,cancel_order,0,1,1,1,1,0,4,4,1730,0,0,1,0
ReAct + retry,cancel_order-064,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-065,cancel_order,1,1,1,0,0,0,4,4,1730,1,0,0,0
ReAct + retry,cancel_order-066,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-067,cancel_order,0,1,2,2,0,0,3,3,1125,0,0,2,0
ReAct + retry,cancel_order-068,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-069,cancel_order,0,1,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,cancel_order-070,cancel_order,0,1,2,1,0,0,2,2,635,0,0,2,0
ReAct + retry,cancel_order-071,cancel_order,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + retry,cancel_order-072,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-073,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-074,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-075,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-076,cancel_order,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + retry,cancel_order-077,cancel_order,0,1,3,2,0,0,5,5,2450,0,0,3,0
ReAct + retry,cancel_order-078,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-079,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-080,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-081,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-082,cancel_order,1,1,1,0,0,0,4,4,1730,1,0,0,0
ReAct + retry,cancel_order-083,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-084,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-085,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-086,cancel_order,0,1,2,1,0,0,4,4,1730,1,0,1,0
ReAct + retry,cancel_order-087,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-088,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-089,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-090,cancel_order,0,0,2,0,0,0,4,4,1730,2,0,0,0
ReAct + retry,cancel_order-091,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-092,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-093,cancel_order,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct + retry,cancel_order-094,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-095,cancel_order,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-096,cancel_order,0,1,2,1,0,0,3,3,1125,0,0,2,0
ReAct + retry,cancel_order-097,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-098,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-099,cancel_order,0,1,2,1,0,0,4,4,1730,1,0,1,0
ReAct + retry,cancel_order-100,cancel_order,0,0,0,0,1,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-101,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-102,cancel_order,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-103,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-104,cancel_order,0,0,2,0,0,0,2,2,635,1,0,1,0
ReAct + retry,cancel_order-105,cancel_order,0,1,2,2,1,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-106,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-107,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-108,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-109,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-110,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-111,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-112,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-113,cancel_order,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,cancel_order-114,cancel_order,0,1,2,1,0,0,3,3,1125,0,0,2,0
ReAct + retry,cancel_order-115,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-116,cancel_order,0,1,2,2,0,0,4,4,1730,0,0,2,0
ReAct + retry,cancel_order-117,cancel_order,0,1,2,1,0,0,3,3,1125,0,0,2,0
ReAct + retry,cancel_order-118,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-119,cancel_order,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,cancel_order-120,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-121,cancel_order,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + retry,cancel_order-122,cancel_order,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,cancel_order-123,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,cancel_order-124,cancel_order,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-000,apply_coupon,0,1,1,1,1,0,4,4,1730,0,0,1,0
ReAct + retry,apply_coupon-001,apply_coupon,1,1,1,0,0,0,3,3,1125,1,0,0,0
ReAct + retry,apply_coupon-002,apply_coupon,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + retry,apply_coupon-003,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-004,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-005,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-006,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-007,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-008,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-009,apply_coupon,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,apply_coupon-010,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-011,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-012,apply_coupon,0,1,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,apply_coupon-013,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-014,apply_coupon,0,0,1,0,0,0,3,3,1125,1,0,0,0
ReAct + retry,apply_coupon-015,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-016,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-017,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-018,apply_coupon,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,apply_coupon-019,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-020,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-021,apply_coupon,0,0,1,0,0,0,1,1,260,1,0,0,0
ReAct + retry,apply_coupon-022,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-023,apply_coupon,0,0,2,0,0,0,4,4,1730,2,0,0,0
ReAct + retry,apply_coupon-024,apply_coupon,0,0,1,1,0,0,1,1,260,0,0,1,0
ReAct + retry,apply_coupon-025,apply_coupon,1,1,1,0,0,0,3,3,1125,1,0,0,0
ReAct + retry,apply_coupon-026,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-027,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-028,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-029,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-030,apply_coupon,0,0,1,0,0,0,3,3,1125,1,0,0,0
ReAct + retry,apply_coupon-031,apply_coupon,0,1,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,apply_coupon-032,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-033,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-034,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-035,apply_coupon,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + retry,apply_coupon-036,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-037,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-038,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-039,apply_coupon,0,0,2,1,1,0,3,3,1125,1,0,1,0
ReAct + retry,apply_coupon-040,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-041,apply_coupon,0,0,2,2,1,0,3,3,1125,0,0,2,0
ReAct + retry,apply_coupon-042,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-043,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-044,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-045,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-046,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-047,apply_coupon,0,1,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,apply_coupon-048,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-049,apply_coupon,0,1,2,2,0,0,3,3,1125,0,0,2,0
ReAct + retry,apply_coupon-050,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-051,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-052,apply_coupon,0,0,2,2,2,0,3,3,1125,0,0,2,0
ReAct + retry,apply_coupon-053,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-054,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-055,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-056,apply_coupon,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + retry,apply_coupon-057,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-058,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-059,apply_coupon,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,apply_coupon-060,apply_coupon,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct + retry,apply_coupon-061,apply_coupon,0,1,2,2,0,0,2,2,635,0,0,2,0
ReAct + retry,apply_coupon-062,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-063,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-064,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-065,apply_coupon,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,apply_coupon-066,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-067,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-068,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-069,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-070,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-071,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-072,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-073,apply_coupon,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,apply_coupon-074,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-075,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-076,apply_coupon,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,apply_coupon-077,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-078,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-079,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-080,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-081,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-082,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-083,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-084,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-085,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-086,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-087,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-088,apply_coupon,0,1,2,2,0,0,3,3,1125,0,0,2,0
ReAct + retry,apply_coupon-089,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-090,apply_coupon,0,1,1,1,1,0,4,4,1730,0,0,1,0
ReAct + retry,apply_coupon-091,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-092,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-093,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-094,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-095,apply_coupon,1,1,1,0,0,0,4,4,1730,1,0,0,0
ReAct + retry,apply_coupon-096,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-097,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-098,apply_coupon,0,0,2,1,1,0,2,2,635,1,0,1,0
ReAct + retry,apply_coupon-099,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-100,apply_coupon,0,0,2,1,0,0,4,4,1730,1,0,1,0
ReAct + retry,apply_coupon-101,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-102,apply_coupon,0,1,1,1,1,0,4,4,1730,0,0,1,0
ReAct + retry,apply_coupon-103,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-104,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-105,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-106,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-107,apply_coupon,0,0,2,1,1,0,3,3,1125,1,0,1,0
ReAct + retry,apply_coupon-108,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-109,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-110,apply_coupon,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,apply_coupon-111,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct + retry,apply_coupon-112,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-113,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-114,apply_coupon,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,apply_coupon-115,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-116,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-117,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-118,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-119,apply_coupon,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,apply_coupon-120,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-121,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-122,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + retry,apply_coupon-123,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,apply_coupon-124,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-000,request_refund,0,0,1,1,1,0,2,2,635,1,0,0,0
ReAct + retry,request_refund-001,request_refund,0,1,1,1,0,0,4,4,1730,0,0,1,0
ReAct + retry,request_refund-002,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-003,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-004,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-005,request_refund,0,1,2,2,0,0,4,4,1730,2,0,0,0
ReAct + retry,request_refund-006,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-007,request_refund,1,1,1,0,0,0,3,3,1125,1,0,0,0
ReAct + retry,request_refund-008,request_refund,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,request_refund-009,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,request_refund-010,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-011,request_refund,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct + retry,request_refund-012,request_refund,0,1,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,request_refund-013,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,request_refund-014,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-015,request_refund,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct + retry,request_refund-016,request_refund,1,1,1,0,0,0,4,4,1730,1,0,0,0
ReAct + retry,request_refund-017,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-018,request_refund,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,request_refund-019,request_refund,0,1,1,1,1,0,4,4,1730,0,0,1,0
ReAct + retry,request_refund-020,request_refund,0,1,1,1,0,0,3,3,1125,1,0,0,0
ReAct + retry,request_refund-021,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-022,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-023,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-024,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-025,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-026,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + retry,request_refund-027,request_refund,0,1,1,1,1,0,4,4,1730,0,0,1,0
ReAct + retry,request_refund-028,request_refund,0,1,1,1,0,0,4,4,1730,1,0,0,0
ReAct + retry,request_refund-029,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-030,request_refund,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + retry,request_refund-031,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-032,request_refund,0,1,1,1,0,0,3,3,1125,1,0,0,0
ReAct + retry,request_refund-033,request_refund,0,1,1,1,0,0,4,4,1730,0,0,1,0
ReAct + retry,request_refund-034,request_refund,0,1,1,1,0,0,3,3,1125,1,0,0,0
ReAct + retry,request_refund-035,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + retry,request_refund-036,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
